Playback Hour,Operating System,Browser,Delivery Type,City,Country,ISP,State,Content Quality Entitled,Entitlement Type,Video Type,Audio Language,Title
11/03/2019 15:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Fifteen Minutes-Scrubs
11/03/2019 15:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Day Off-Scrubs
11/03/2019 16:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Nickname-Scrubs
11/03/2019 16:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Own Personal Jesus-Scrubs
11/03/2019 18:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Blind Date-Scrubs
11/03/2019 18:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Balancing Act-Scrubs
11/03/2019 19:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Drug Buddy-Scrubs
11/03/2019 20:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Bed Banter and Beyond-Scrubs
11/03/2019 20:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Heavy Meddle-Scrubs
11/03/2019 21:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Student-Scrubs
11/03/2019 21:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Tuscaloosa Heart-Scrubs
11/03/2019 22:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Old Man-Scrubs
11/03/2019 22:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Way or the Highway-Scrubs
11/03/2019 22:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Sacrificial Clam-Scrubs
11/03/2019 23:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Occurrence-Scrubs
11/03/2019 23:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Hero-Scrubs
11/03/2019 23:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Last Day-Scrubs
11/04/2019 00:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Overkill-Scrubs
11/04/2019 16:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Overkill-Scrubs
11/04/2019 16:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Nightingale-Scrubs
11/04/2019 16:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Case Study-Scrubs
11/04/2019 17:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Big Mouth-Scrubs
11/04/2019 17:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My New Coat-Scrubs
11/04/2019 17:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Big Brother-Scrubs
11/04/2019 18:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My First Step-Scrubs
11/04/2019 18:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Fruit Cups-Scrubs
11/04/2019 19:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Lucky Day-Scrubs
11/04/2019 20:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Monster-Scrubs
11/04/2019 20:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Sex Buddy-Scrubs
11/04/2019 20:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My New Old Friend-Scrubs
11/04/2019 21:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Philosophy-Scrubs
11/04/2019 21:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Brother, My Keeper-Scrubs
11/04/2019 21:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,His Story-Scrubs
11/04/2019 22:00:00,Windows 10,Chrome 78.0.3904.70,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Karma-Scrubs
11/05/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Karma-Scrubs
11/05/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Own Private Practice Guy-Scrubs
11/05/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My T.C.W.-Scrubs
11/05/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,free,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Kingdom-Scrubs
11/05/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,free,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Interpretation-Scrubs
11/05/2019 16:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Drama Queen-Scrubs
11/05/2019 16:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Dream Job-Scrubs
11/05/2019 16:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Own American Girl-Scrubs
11/05/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Journey-Scrubs
11/05/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My White Whale-Scrubs
11/05/2019 18:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Lucky Night-Scrubs
11/05/2019 18:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Brother, Where Art Though-Scrubs
11/05/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Advice to You-Scrubs
11/05/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Fifteen Seconds-Scrubs
11/05/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Fifteen Seconds-Scrubs
11/05/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Fifteen Seconds-Scrubs
11/05/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Friend the Doctor-Scrubs
11/05/2019 20:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Friend the Doctor-Scrubs
11/06/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Dirty Little Secret-Scrubs
11/06/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Rule of Thumb-Scrubs
11/06/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Clean Break-Scrubs
11/06/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Catalyst-Scrubs
11/06/2019 16:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Porcelain God-Scrubs
11/06/2019 16:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Screwup-Scrubs
11/06/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Old Friend's New Friend-Scrubs
11/06/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Tormented Mentor-Scrubs
11/06/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Tormented Mentor-Scrubs
11/06/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Butterfly-Scrubs
11/06/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Moment of Un-Truth-Scrubs
11/06/2019 18:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,His Story II-Scrubs
11/06/2019 19:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Choosiest Choice of All-Scrubs
11/06/2019 19:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Fault-Scrubs
11/06/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Self Examination-Scrubs
11/06/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Best Friend's Wedding-Scrubs
11/06/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Old Friend's New Friend-Scrubs
11/06/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Old Friend's New Friend-Scrubs
11/06/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Office-Scrubs
11/06/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My New Game-Scrubs
11/06/2019 22:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My First Kill-Scrubs
11/06/2019 22:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Her Story-Scrubs
11/07/2019 10:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Her Story-Scrubs
11/07/2019 10:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Cake-Scrubs
11/07/2019 10:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Common Enemy-Scrubs
11/07/2019 10:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Last Chance-Scrubs
11/07/2019 11:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Malpractical Decision-Scrubs
11/07/2019 11:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Female Trouble-Scrubs
11/07/2019 16:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Unicorn-Scrubs
11/07/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Best Moment-Scrubs
11/07/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Ocardial Infarction-Scrubs
11/07/2019 17:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Lucky Charm-Scrubs
11/07/2019 18:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Hypocrtical Oath-Scrubs
11/07/2019 19:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Quarantine-Scrubs
11/07/2019 19:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Life in Four Cameras-Scrubs
11/07/2019 19:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Roommates-Scrubs
11/07/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Best Laid Plans-Scrubs
11/07/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Boss' Free Haircut-Scrubs
11/07/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Lips are Sealed-Scrubs
11/07/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Big Move-Scrubs
11/07/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Faith in Humanity-Scrubs
11/07/2019 22:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Drive-by-Scrubs
11/08/2019 11:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Drive-by-Scrubs
11/08/2019 11:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Changing Ways-Scrubs
11/08/2019 12:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Intern's Eyes-Scrubs
11/08/2019 12:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Rite of Passage-Scrubs
11/08/2019 12:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Day at the Races-Scrubs
11/08/2019 13:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Jiggly Ball-Scrubs
11/08/2019 13:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My New God-Scrubs
11/08/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My New God-Scrubs
11/08/2019 13:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My New God-Scrubs
11/08/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Missed Perception-Scrubs
11/08/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Way Home-Scrubs
11/08/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Big Bird-Scrubs
11/08/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Half-Acre-Scrubs
11/08/2019 16:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Her Story II-Scrubs
11/08/2019 16:00:00,Android9,,streaming,milano,it,BBBell_PPPoE_Customers,,SD,PRIME_SUBSCRIPTION,Feature,it-it,Her Story II-Scrubs
11/08/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Her Story II-Scrubs
11/08/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Buddy's Booty-Scrubs
11/08/2019 20:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Cabbage-Scrubs
11/08/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Own Personal Hell-Scrubs
11/08/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Five Stages-Scrubs
11/08/2019 21:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Extra Mile-Scrubs
11/08/2019 22:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Bright Idea-Scrubs
11/08/2019 22:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Chopped Liver-Scrubs
11/08/2019 23:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My New Suit-Scrubs
11/08/2019 23:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,His Story III-Scrubs
11/08/2019 23:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Lunch-Scrubs
11/09/2019 00:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Fallen Idol-Scrubs
11/09/2019 00:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Déjà Vu My Déjà Vu-Scrubs
11/09/2019 10:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Déjà Vu My Déjà Vu-Scrubs
11/09/2019 10:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Urologist-Scrubs
11/09/2019 11:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Transition-Scrubs
11/09/2019 11:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Mirror Image-Scrubs
11/09/2019 11:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Best Friend's Baby's Baby and my Baby's Baby-Scrubs
11/09/2019 12:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Coffee-Scrubs
11/09/2019 12:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My House-Scrubs
11/09/2019 13:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Friend with Money-Scrubs
11/09/2019 13:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Musical-Scrubs
11/09/2019 13:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,BBBell_PPPoE_Customers,,HD,PRIME_SUBSCRIPTION,Feature,it-it,His Story IV-Scrubs
11/11/2019 10:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Road to Nowhere-Scrubs
11/11/2019 11:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Perspective-Scrubs
11/11/2019 11:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Therapeutic Month-Scrubs
11/11/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Night to Remember-Scrubs
11/11/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Night to Remember-Scrubs
11/11/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Foshbowl-Scrubs
11/11/2019 12:00:00,Android9,,streaming,milano,it,fastweb,,SD,PRIME_SUBSCRIPTION,Feature,it-it,My Night to Remember-Scrubs
11/11/2019 12:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Foshbowl-Scrubs
11/11/2019 12:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Scrubs-Scrubs
11/11/2019 13:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My No Good Reason-Scrubs
11/11/2019 13:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Long Goodbye-Scrubs
11/11/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Words of Wisdom-Scrubs
11/11/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,Their Story-Scrubs
11/11/2019 14:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Turf War-Scrubs
11/11/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Cold Shower-Scrubs
11/11/2019 15:00:00,Windows 10,Chrome 78.0.3904.87,,milano,it,fastweb,,HD,PRIME_SUBSCRIPTION,Feature,it-it,My Conventional Wisdom-Scrubs
